"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4650001525879","61.6529998779297","61.6220016479492","61.935001373291","62.7470016479492","63.0740013122559","63.3120002746582","63.7929992675781","64.2350006103516","63.5719985961914","64.6240005493164","64.6370010375977","65.1070022583008","64.7460021972656","64.8679962158203","64.5800018310547","64.6940002441406","64.1500015258789","64.6529998779297","64.8960037231445","65.4369964599609","65.484001159668","65.9049987792969","65.7760009765625","67.2539978027344","67.3040008544922","67.6849975585938",
"Austria","AUT","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8499984741211","46.4010009765625","46.4210014343262","49.507999420166","50.1860008239746","51.9469985961914","52.6269989013672","52.7249984741211","52.4449996948242","51.9339981079102","53.1180000305176","52.9309997558594","53.0499992370605","57.2929992675781","55.0779991149902","54.4269981384277","55.3479995727539","56.7820014953613","57.9830017089844","58.1319999694824","57.0750007629395","57.1800003051758","57.9210014343262","57.6800003051758","57.3940010070801","57.6920013427734","57.6349983215332",
"Azerbaijan","AZE","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4109992980957","45.6319999694824","43.0449981689453","41.9160003662109","40.9440002441406","39.9020004272461","41.6220016479492","43.0859985351563","43.4669990539551","45.5709991455078","46.3889999389648","46.2330017089844","45.8030014038086","43.5740013122559","43.3190002441406","43.6370010375977","43.1619987487793","43.2599983215332","48.1030006408691","46.7529983520508","46.3110008239746","46.3440017700195","46.7179985046387","46.8390007019043","47.2319984436035","46.9480018615723","46.4389991760254",
"Burundi","BDI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.35400009155273","9.17800045013428","8.63700008392334","9.11499977111816","8.96599960327148","8.375","8.80500030517578","8.9680004119873","8.78699970245361","8.86499977111816","9.08300018310547","9.14200019836426","9.0310001373291","9.10700035095215","8.92899990081787","9.12600040435791","9.60200023651123","9.60499954223633","9.48999977111816","9.64099979400635","9.67599964141846","9.80599975585938","9.99199962615967","10.0500001907349","9.6850004196167","9.96300029754639","9.81799983978271",
"Belgium","BEL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1139984130859","56.4179992675781","57.8849983215332","58.3740005493164","58.8660011291504","59.4599990844727","60.0660018920898","60.0349998474121","60.1949996948242","60.9879989624023","62.9029998779297","62.1230010986328","62.8730010986328","61.6279983520508","62.5849990844727","62.0009994506836","62.7449989318848","61.8460006713867","63.4490013122559","63.9970016479492","63.9269981384277","65.7890014648438","65.4120025634766","65.7979965209961","65.6800003051758","65.8809967041016","65.8140029907227",
"Benin","BEN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0139999389648","31.5020008087158","31.2280006408691","30.9559993743896","31.6520004272461","30.8190002441406","30.9640007019043","31.2749996185303","28.7180004119873","29.3689994812012","29.378999710083","29.6229991912842","29.9589996337891","30.0520000457764","30.3059997558594","30.617000579834","31.5930004119873","32.8540000915527","32.5820007324219","32.8899993896484","29.4120006561279","30.5069999694824","30.8059997558594","31.0639991760254","31.0389995574951","31.4150009155273","29.576000213623",
"Burkina Faso","BFA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.0620002746582","9.04800033569336","9.05900001525879","8.62899971008301","9.03999996185303","9.25500011444092","9.60000038146973","10.0349998474121","10.5939998626709","11.331000328064","11.7309999465942","12.0970001220703","12.4930000305176","13.3330001831055","13.6529998779297","14.6999998092651","17.7870006561279","19.6310005187988","22.4860000610352","25.2660007476807","28.0049991607666","30.6860008239746","33.1510009765625","31.9020004272461","32.8269996643066","33.25","33.6940002441406",
"Bangladesh","BGD","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.7140007019043","22.2070007324219","24.2880001068115","25.8209991455078","27.1650009155273","29.7679996490479","28.8040008544922","28.3700008392334","28.1889991760254","28.007999420166","30.9120006561279","34.2369995117188","38.1479988098145","40.4500007629395","42.8810005187988","42.9220008850098","41.9459991455078","41.1570014953613","40.3440017700195","39.8400001525879","38.4980010986328","38.2470016479492","38.2700004577637","40.5769996643066","43.0940017700195","44.4449996948242","46.4169998168945",
"Bulgaria","BGR","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8129997253418","39.8569984436035","42.6199989318848","44.2190017700195","43.9449996948242","47.7080001831055","44.3860015869141","46.0279998779297","45.375","46.9720001220703","51.6440010070801","50.8450012207031","50.6669998168945","50.351001739502","50.390998840332","50.1559982299805","49.3370018005371","48.0900001525879","49.0509986877441","51.0439987182617","53.2890014648438","54.6790008544922","55.476001739502","54.5660018920898","54.7000007629395","54.7849998474121","55.5379981994629",
"Bahrain","BHR","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3600006103516","65.5309982299805","67.0329971313477","65.625","64.7770004272461","66.495002746582","65.7259979248047","66.4100036621094","68.1429977416992","66.8270034790039","65.620002746582","65.7590026855469","65.5940017700195","65.9850006103516","63.3089981079102","60.423999786377","57.7330017089844","56.0919990539551","56.9389991760254","56.0369987487793","56.890998840332","56.7729988098145","57.226001739502","56.8680000305176","56.431999206543","56.1319999694824","56.9679985046387",
"Bahamas, The","BHS","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4440002441406","67.6940002441406","72.4690017700195","72.0250015258789","70.9680023193359","69.6080017089844","72.3410034179688","70.6129989624023","66.6070022583008","65.0810012817383","66.1340026855469","66.2389984130859","69.5800018310547","65.9440002441406","64.2900009155273","65.3209991455078","66.5709991455078","67.9629974365234","67.4169998168945","69.8629989624023","73.495002746582","72.5910034179688","72.5429992675781","71.8789978027344","74.7590026855469","75.338996887207","75.302001953125",
"Bosnia and Herzegovina","BIH","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4069995880127","22.2689990997314","22.306999206543","21.9169998168945","23.3920001983643","27.371000289917","30.8209991455078","32.5400009155273","36.0400009155273","39.2999992370605","39.6710014343262","41.1040000915527","41.5740013122559","41.6259994506836","41.773998260498","42.8359985351563","42.7789993286133","42.5989990234375","43.3979988098145","44.2649993896484","44.1430015563965","44.7159996032715","44.5999984741211","44.8950004577637","38.5810012817383","42.1040000915527","42.2280006408691",
"Belarus","BLR","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9029998779297","26.4340000152588","28.55299949646","30.3490009307861","29.6399993896484","29.7870006561279","30.2150001525879","31.57200050354","32.7290000915527","33.6500015258789","35.9739990234375","36.8540000915527","36.976001739502","36.6459999084473","38.0379981994629","38.8230018615723","39.3610000610352","38.6980018615723","39.8849983215332","41.0800018310547","41.5069999694824","41.7459983825684","41.6549987792969","42.0810012817383","43.548999786377","43.976001739502","44.2019996643066",
"Belize","BLZ","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5309982299805","43.7309989929199","44.8919982910156","46.7070007324219","43.5330009460449","42.7120018005371","41.0340003967285","46.0390014648438","44.4070014953613","44.4169998168945","45.7719993591309","47.3810005187988","48.9720001220703","49.6419982910156","50.5209999084473","50.6769981384277","50.9799995422363","49.9199981689453","51.4500007629395","52.726001739502","52.7430000305176","53.867000579834","54.4749984741211","55.6160011291504","56.3800010681152","58.5940017700195","58.0670013427734",
"Bermuda","BMU","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5509986877441","33.9560012817383","34.2949981689453","34.4690017700195","34.7900009155273","35.439998626709","35.6269989013672","36.3139991760254","37.1069984436035","34.681999206543","33.8199996948242","32.3199996948242","36.8190002441406","36.7639999389648","38.1220016479492","39.1419982910156","39.8629989624023","41.851001739502","42.0050010681152","42.0629997253418","42.0349998474121","44.1520004272461","43.6730003356934","40.7770004272461","42.0559997558594","42.3419990539551","42.5800018310547",
"Brazil","BRA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1360015869141","43.3269996643066","43.8470001220703","42.1669998168945","45.7980003356934","46.5419998168945","46.7379989624023","47.3190002441406","47.6469993591309","49.0130004882813","49.7540016174316","49.0480003356934","49.4770011901855","48.7319984436035","49.0769996643066","50.0330009460449","50.1539993286133","50.1910018920898","50.8759994506836","51.6360015869141","52.2360000610352","54.1559982299805","54.3190002441406","55.189998626709","56.2350006103516","57.7099990844727","57.693000793457",
"Barbados","BRB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.4490013122559","62.7809982299805","64.4150009155273","64.4260025024414","64.3300018310547","64.7379989624023","62.6769981384277","62.6389999389648","63.4770011901855","63.4039993286133","64.1520004272461","64.5550003051758","65.0559997558594","66.0390014648438","63.3930015563965","60.4370002746582","58.439998626709","55.8129997253418","51.7319984436035","51.8969993591309","66.1399993896484","68.4000015258789","66.7809982299805","65.213996887207","67.1139984130859","67.0149993896484","66.9970016479492",
"Brunei Darussalam","BRN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2429962158203","65.8489990234375","66.1679992675781","66.3840026855469","64.8619995117188","63.6040000915527","64.5800018310547","65.4670028686523","69.1910018920898","69.7799987792969","69.4710006713867","68.947998046875","70.5459976196289","71.620002746582","72.359001159668","73.3649978637695","73.6859970092773","72.963996887207","73.2779998779297","73.370002746582","73.431999206543","73.4670028686523","73.4530029296875","75.1760025024414","75.3050003051758","75.9860000610352","76.254997253418",
"Bhutan","BTN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6499996185303","17.2089996337891","17.9990005493164","17.5179996490479","19.7409992218018","20.7210006713867","21.9029998779297","22.0310001373291","22.371000289917","22.5130004882813","22.2369995117188","22.7689990997314","23.5139999389648","26.1480007171631","31.0729999542236","35.125","32.5989990234375","33.3079986572266","35.75","38.4620018005371","36.0169982910156","39.2229995727539","38.9039993286133","37.4659996032715","37.5929985046387","38.9360008239746","38.7519989013672",
"Botswana","BWA","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9099998474121","47.8050003051758","48.867000579834","50.6069984436035","51.3580017089844","51.1730003356934","50.851001739502","47.3199996948242","50.9710006713867","51.7249984741211","51.6020011901855","48.935001373291","45.2789993286133","45.9860000610352","46.765998840332","46.7000007629395","47.2540016174316","47.7919998168945","46.8600006103516","48.8209991455078","47.2779998779297","47.2430000305176","48.3279991149902","48.6380004882813","47.9580001831055","49.132999420166","48.9900016784668",
"Central African Republic","CAF","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79599952697754","9.57199954986572","9.40799999237061","9.69600009918213","9.54899978637695","9.4379997253418","9.45400047302246","9.37800025939941","9.91800022125244","9.74499988555908","9.67199993133545","9.70600032806396","9.1899995803833","9.39799976348877","9.32900047302246","9.30500030517578","9.36600017547607","9.26399993896484","9.36699962615967","9.4060001373291","9.34700012207031","9.60799980163574","8.63399982452393","8.92000007629395","8.89200019836426","9.01900005340576","8.9040002822876",
"Canada","CAN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0330009460449","62.9900016784668","63.6230010986328","63.5390014648438","63.5279998779297","63.7599983215332","63.5699996948242","63.3870010375977","63.6230010986328","63.5050010681152","64.0820007324219","63.9199981689453","64.1579971313477","64.1039962768555","64.2119979858398","64.984001159668","65.6240005493164","65.620002746582","66.6389999389648","66.7829971313477","67.1159973144531","67.0220031738281","67.1669998168945","67.5070037841797","67.9160003662109","67.9869995117188","67.8960037231445",
"Central Europe and the Baltics","CEB","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.899563903196","34.2173669547056","35.1258085526497","36.3575417059753","37.5241694030071","38.287330835398","37.8326804639252","38.3709300401333","39.292111809906","39.5598053908734","40.2733622780005","41.5497674477036","42.0993515369278","42.676082345313","43.1006313620312","43.6206055412681","43.4948747916117","43.265913149772","44.5212750222649","45.0083107274992","45.287444543644","45.557362339966","45.983369578371","46.2700148514519","46.6797028406027","46.6818831026807","47.0138844779389",
"Switzerland","CHE","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6710014343262","58.6399993896484","59.3429985046387","59.7690010070801","57.8269996643066","59.5559997558594","60.3300018310547","59.9339981079102","60.0740013122559","59.5519981384277","60.734001159668","61.8619995117188","63.2980003356934","63.9000015258789","63.2290000915527","63.0979995727539","62.7029991149902","63.0180015563965","64.2050018310547","63.576000213623","63.6609992980957","64.7730026245117","64.4940032958984","65.1230010986328","66.0800018310547","66.2910003662109","66.0609970092773",
"Channel Islands","CHI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6829986572266","34.7610015869141","34.9490013122559","35.2350006103516","35.3059997558594","35.3549995422363","35.7319984436035","36.0919990539551","36.3160018920898","36.8580017089844","37.1319999694824","37.2709999084473","37.5429992675781","37.8600006103516","37.9329986572266","38.181999206543","38.3240013122559","38.2140007019043","37.8919982910156","37.9729995727539","38.1689987182617","38.1030006408691","38.2439994812012","38.4720001220703","38.6440010070801","38.8279991149902","38.939998626709",
"Chile","CHL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9210014343262","44.8489990234375","45.9970016479492","47.3740005493164","48.0540008544922","47.8250007629395","47.3079986572266","49.4199981689453","51.8849983215332","51.8040008544922","52.601001739502","52.3819999694824","52.5820007324219","52.7169990539551","53.875","53.5460014343262","53.451000213623","53.9529991149902","52.8549995422363","54.9010009765625","54.5219993591309","54.2239990234375","54.4710006713867","54.9329986572266","55.7249984741211","56.0660018920898","56.2120018005371",
"China","CHN","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4419994354248","23.5170001983643","24.1989994049072","25.5690002441406","26.4769992828369","27.4379997253418","28.943000793457","30.3810005187988","31.7000007629395","32.7639999389648","33.8050003051758","34.9440002441406","35.2949981689453","36.2760009765625","37.8429985046387","39.4519996643066","41.2389984130859","42.3819999694824","43.5629997253418","44.6370010375977","46.0880012512207","47.5130004882813","48.9949989318848","50.5439987182617","52.3540000915527","53.5270004272461","54.3059997558594",
"Cote d'Ivoire","CIV","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1119995117188","39.1660003662109","38.8219985961914","38.4329986572266","38.1920013427734","38.757999420166","38.5260009765625","38.9309997558594","39.568000793457","38.9949989318848","38.8230018615723","38.476001739502","37.6780014038086","38.9580001831055","38.9700012207031","39.4169998168945","39.4329986572266","39.382999420166","40.3019981384277","39.7779998779297","39.2869987487793","40.2569999694824","38.351001739502","37.326000213623","37.640998840332","37.6730003356934","38.132999420166",
"Cameroon","CMR","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7409992218018","24.4060001373291","23.1650009155273","22.5639991760254","23.0289993286133","23.9209995269775","23.8999996185303","24.3099994659424","24.2290000915527","24.617000579834","25.3649997711182","25.6550006866455","26.0849990844727","26.5790004730225","26.5279998779297","26.5919990539551","27.0709991455078","27.2719993591309","26.6480007171631","26.8859996795654","27.3759994506836","27.6800003051758","28.32200050354","28.8080005645752","29.3969993591309","29.5550003051758","29.57200050354",
"Congo, Dem. Rep.","COD","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5539999008179","9.93900012969971","9.38000011444092","8.81900024414063","8.69900035858154","8.01500034332275","8.02000045776367","8.04399967193604","8.29899978637695","8.48600006103516","7.90700006484985","8.00399971008301","8.19200038909912","8.27799987792969","8.41300010681152","8.55900001525879","8.72500038146973","8.53400039672852","8.6899995803833","13.2740001678467","13.3909997940063","13.1529998779297","12.2589998245239","9.29300022125244","9.61400032043457","9.94999980926514","10.048999786377",
"Congo, Rep.","COG","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2299995422363","41.0309982299805","41.5589981079102","36.7939987182617","37.318000793457","37.9070014953613","38.4449996948242","39.398998260498","37.2319984436035","36.7779998779297","37.3339996337891","38.234001159668","37.1419982910156","37.1360015869141","37.7330017089844","38.2379989624023","38.2350006103516","37.6279983520508","39.015998840332","38.4679985046387","38.4389991760254","38.0999984741211","38.1870002746582","37.3240013122559","38.6030006408691","38.4729995727539","38.1920013427734",
"Colombia","COL","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6240005493164","46.3320007324219","46.0379981994629","46.3370018005371","46.7439994812012","48.2060012817383","48.9410018920898","48.9080009460449","49.5169982910156","51.701000213623","50.1650009155273","50.4980010986328","50.3549995422363","50.2089996337891","49.2290000915527","49.8409996032715","50.9269981384277","51.0419998168945","50.798999786377","51.3919982910156","50.3540000915527","51.4889984130859","53.2970008850098","53.3619995117188","53.4290008544922","53.5620002746582","53.617000579834",
"Comoros","COM","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7350006103516","31.9860000610352","32.0960006713867","31.5049991607666","31.1469993591309","30.5699996948242","30.5240001678467","30.0860004425049","30.1550006866455","33.9970016479492","34.2159996032715","34.015998840332","33.5209999084473","33.5289993286133","33.3479995727539","33.5779991149902","33.3050003051758","32.7999992370605","33.1920013427734","33.0099983215332","33.181999206543","33.1220016479492","33.0509986877441","32.8759994506836","33.0009994506836","32.8409996032715","33.0670013427734",
"Cabo Verde","CPV","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7440004348755","13.3229999542236","13.6269998550415","14.5480003356934","15.5550003051758","16.0480003356934","17.1180000305176","18.1180000305176","18.625","19.7250003814697","20.4069995880127","20.9740009307861","21.4829998016357","22.1599998474121","23.0200004577637","24.2000007629395","25.2099990844727","25.7240009307861","25.628999710083","25.8969993591309","26.4519996643066","27.5240001678467","28.0179996490479","27.6620006561279","27.6070003509521","28.5429992675781","28.6790008544922",
"Costa Rica","CRI","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0639991760254","41.1809997558594","42.9210014343262","43.5880012512207","45.9309997558594","45.9249992370605","45.9869995117188","47.1590003967285","46.7690010070801","47.2280006408691","51.7050018310547","51.5050010681152","52.9049987792969","53.0929985046387","52.6780014038086","54.1189994812012","54.7540016174316","56.2350006103516","55.6559982299805","54.9550018310547","60.4690017700195","62.1290016174316","64.3929977416992","61.6860008239746","57.5769996643066","58.8819999694824","59.1100006103516",
"Caribbean small states","CSS","Employment in services, male (% of male employment) (modeled ILO estimate)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5030252100343","46.1570249929824","48.0173880774747","48.8108770332372","48.5510060362011","48.8706007418543","50.691743022312","50.6283251992034","50.8886791071678","51.432889379657","50.9891637483004","51.6668618598122","51.2336261949156","51.2222264530025","51.3691444275745","51.0182749209241","51.4858608190394","51.8019860109943","51.2262401144154","52.9548830590502","55.2081809892777","55.3442434986165","55.625812683906","55.5228775414532","56.1817902210936","56.4478823911068","56.3096945016387",
